video-frame,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,target
6_2_2_32_30_3_m,-0.001014244871608397,-0.005576972807122914,-0.00019126724850687118,-0.0020720371932859993,-0.003160599400379568,-0.0028748476850348585,0.0029493644099138077,0.0014745100163941272,-0.00013131965495239944,0.00024437636048913706,1.0535011924282311e-05,0.0013484338908322873,-0.002292326782581616,-0.0011059904109226157,0.0010187299854514504,-0.0003900770110371966,0.0007730773087382743,3.8083111467843644e-05,0.00045101171486921035,0.00037724175149338727,-8.283808577531225e-05,0.0005833674620412988,-0.0008132205784765228,-0.0005133156295123746,0.0002801616362708,-0.0003216779083003234,-1.991559711043739e-06,0.000368911276679407,0.00014810709760924664,0.0003043122493507263,-0.000332065677037777,0.0001355120923823318,-0.0003266206344255888,9.330473326204962e-05,-3.837761015430486e-06,-0.00016226254912255213,-0.00019545071757219045,2.6800723609540557e-05,0.0001815692700857771,-1.7538652358291555e-06,-0.00014703943597217602,4.299712815311522e-05,2.8064224921250733e-05,-6.37793485742751e-05,0.00012129281292042331,4.0698494071808384e-05,0.00024320932150029444,7.954187290403539e-05,-0.0002442980472600117,-9.954661169929816e-05,-9.993755198133552e-06,-4.984930385368848e-05,-7.631770965803466e-05,3.2698678792389245e-05,4.039416334283691e-05,0.00016149034921692114,0.00016184408787386649,-0.00010661256193061292,5.070787293425215e-05,2.5226113271187093e-05,-2.299931686369732e-05,-4.026091077602798e-05,9.605685122198185e-05,-1.7603759565789013e-05,1.3446809164830132e-05,-1.2743585228476672e-05,7.128443748835495e-05,7.508312197279954e-05,-6.485206187585646e-05,-0.0001746962361324755,-7.324973052000709e-05,0.00015700393064758578,4.351349600847537e-05,-1.8479478818703407e-05,-1.3484305984234277e-06,-4.682116064025654e-06,-6.451274820296468e-05,-5.770586323183244e-05,2.2156340301811903e-05,7.43300778475148e-05,6
6_1_2_21_25_3_m,-0.0009492017695505654,-0.005808562268818697,-9.450811760886587e-05,-0.001998912734937652,-0.0030730521690111733,-0.0031620053050385147,0.0029712500149311778,0.0017975112503930781,-0.00011887190622174605,0.00037331321414171663,1.5878749216393938e-08,0.0013261886558440465,-0.002265426026585896,-0.0011642262812205277,0.001082954749557025,-0.0003035550836173243,0.0006484470500040125,-1.647097030109826e-05,0.0004489649899712569,0.0003232282794594666,-0.00017153149320228765,0.0005838546375406482,-0.0006452707934023943,-0.00045251971408578266,0.00028187679712012514,-0.00025606412295470015,-0.00011769662305039568,0.00036815526758427885,0.00015474287991150523,0.0003027490046135115,-0.0003225120186295074,9.286597076463591e-05,-0.0002941687953645683,0.0001245425057845221,2.6355280737599293e-05,-0.00010135301299203613,-0.00018870729802756146,-7.657977463986263e-05,7.897576447460633e-05,1.0048997191855036e-05,-7.7866737972147e-05,9.55831448117511e-05,6.68220620934708e-05,-8.354781830096677e-05,5.615932604657182e-05,-3.253169113657926e-05,0.00014924291336135148,8.821709756259296e-05,-0.0002458916035234231,9.602973924885411e-06,-2.996109029398551e-05,1.3061147733066675e-05,-4.923388717542108e-05,2.618548250096005e-06,-3.215789497166568e-05,0.00013357499048340763,0.000211472683203863,-1.6512178741508215e-05,6.153854543960081e-05,3.298318800197111e-05,-5.933410130723558e-06,-1.5927589757422096e-05,8.415346327194724e-05,1.9191398912415263e-05,8.960743610201969e-07,1.1395992158632775e-05,6.862288773755126e-05,6.610636924495646e-05,-6.759990000692976e-05,-0.0001312802083745602,-3.514954582706928e-05,0.00013202363010147425,2.703088881038174e-05,-6.769302794397636e-05,-1.2060185525991186e-05,4.136255656389447e-05,-3.17424991069502e-05,1.3590262067516753e-05,5.8477134811626105e-05,7.423044267006174e-05,6
6_1_2_21_25_2_m,-0.0009054918738971326,-0.0060139707120313675,-1.328563549341493e-06,-0.0019525320671374825,-0.002990110724663046,-0.0033964085371164,0.002993152208693263,0.0020625879152034823,-0.00010858640239174047,0.0004996123700535622,-2.190552105534789e-05,0.0013016621855751079,-0.0022562476265158633,-0.0012344765180994943,0.0011502929197082523,-0.0002234403630213503,0.0005345460096507679,-4.5332025848678143e-05,0.0004366277316302511,0.0002781531620959125,-0.00024904553340255063,0.0005807406135262514,-0.0005172085627026885,-0.00039904106502454954,0.00029065782510821037,-0.00019149364443751395,-0.0002243094261958078,0.0003872138897966551,0.00016523476759426123,0.000317202014646856,-0.0002986529160406832,5.5182846579880086e-05,-0.0002698589882926109,0.00014280594773497638,4.7103119736438036e-05,-4.3597570650363093e-05,-0.00019033514670852166,-0.0001666171902190213,-1.091061952781794e-05,8.516313090774995e-06,-1.8286617751674593e-05,0.00013829355973649354,0.00011003851093535356,-0.000101735420497103,2.7304761043311595e-06,-0.00010311421989966508,5.998994257511362e-05,8.980692805293379e-05,-0.0002507400517939347,0.00011941627713020382,-5.0680109806658235e-05,6.512608403275359e-05,-2.1780324330233312e-05,-2.825503957338785e-05,-8.39930963796168e-05,0.00010634949578044902,0.00026599753383587467,6.536676939791133e-05,6.839028009921715e-05,4.167487720037331e-05,9.022887444518485e-06,-1.0693317432518127e-06,7.330678112195017e-05,6.42947266704089e-05,-1.434633339259097e-05,2.3765336985691688e-05,7.234775991941116e-05,4.7110878817615225e-05,-6.573858509505914e-05,-0.00010213016719939036,-1.5060070782028843e-05,0.00011075010860308388,3.232204003018811e-06,-0.00011246076434037805,-1.8073395259977293e-05,7.22195174139937e-05,-8.226469028317231e-07,8.116920364650365e-05,8.116506255893924e-05,6.857303884543144e-05,6
6_2_2_13_25_3_m,-0.001137605934271628,-0.006263478337411048,3.892846268941566e-05,-0.0018715116321422396,-0.0030168161430958853,-0.003180875126333562,0.002982270925457815,0.0018347061488128908,-4.84067720862452e-05,0.0004717311811026213,-9.764937844716353e-05,0.0011475885595966654,-0.00221476919112215,-0.0012982939498267624,0.0010734643449996758,-0.0002145252926994301,0.0004802109820741067,6.111170041504959e-05,0.00044795406170054796,0.00023569218568819187,-0.00020686180943191589,0.00048256803565361716,-0.000543882836288096,-0.0004566050276460977,0.0002141769804127584,-0.00022718035973291281,-0.00014974695433586982,0.0003766657024827511,0.0002454744233905616,0.00037075996001028933,-0.00024169694450138274,5.665904122546834e-05,-0.000265375924924838,0.00010813817799509635,-5.0909678679783e-06,-2.2559504944256535e-05,-0.00015373381979747716,-0.0001514921177671528,-7.49920556224391e-05,-2.6974762407556402e-05,-4.0587509112147164e-05,0.0001334935194228247,0.00012297984509918668,-5.2818231871870295e-06,-3.211521564021096e-05,-9.365531380431566e-05,3.244443215003848e-05,8.747782827502695e-05,-0.00020932946640977673,0.0001329449653501178,-6.430849993511377e-05,9.040921337569875e-05,-3.483843045061234e-05,-1.241955181018084e-06,-8.994875970102007e-05,8.234128060290504e-05,0.00018680039251418697,9.599052116738942e-05,2.5888775465850547e-05,3.7497439670874703e-05,-9.076041417460106e-06,2.1847771450897097e-05,6.456389310363687e-05,8.216611719528359e-05,-7.19351347928334e-06,5.2696991792817644e-05,0.00010868929520399187,4.248641715105732e-05,-5.549918592780869e-05,-4.308892735436157e-05,-2.1994878793196893e-05,6.185077408607161e-05,3.4881782453102155e-05,-7.572768508895825e-05,-2.910207258429321e-05,8.237205557304504e-05,1.792658286612847e-05,3.851495251208588e-05,5.321811354852271e-05,8.746519206724723e-05,6
6_2_2_6_25_4_m,-0.0011581776258518656,-0.006525556643549237,0.00025509564869698545,-0.0017878573344257264,-0.0031583537381444328,-0.003182860214081408,0.002840632021756775,0.0016090252745571449,0.0002077183835225411,0.00037716275643652746,1.3007977918384672e-05,0.0011042294120262777,-0.002183291847910615,-0.0013271892072656357,0.001023196600833102,-0.00028320063238795,0.0004120896755266681,3.1839422839803886e-05,0.0004255336795108652,0.00018251440584071587,-0.0002315201388853935,0.0004900794772329776,-0.000558242857068462,-0.00038106162253894534,0.00019768555184778417,-0.0002213197632638135,-8.358459905766837e-05,0.0004333601605969988,0.00020743507708122127,0.0003052843684674435,-0.00029488701896569704,6.016789033084315e-06,-0.00022491109602296657,0.00011926257462568347,-2.6158384783003087e-05,-4.34032707421311e-05,-0.00012692528054712173,-9.338512381611813e-05,-9.220691257185011e-05,7.122229755938335e-06,8.659538667644756e-07,0.00013567376453572547,8.107221849403626e-05,-6.45921899388182e-05,-8.77391600282407e-06,-0.0001341323342464536,7.792024892755686e-05,0.00010642692987490832,-0.00019296033833587898,0.00015803754288959065,-4.810713315801506e-05,2.4849917055444548e-05,-2.0757110486765612e-05,-2.560624523491508e-06,-5.6174489992888286e-05,7.131130987662354e-05,0.00017728787002764553,9.394669345208522e-05,4.8223399516067285e-05,1.626234805487529e-05,6.635321162347062e-06,1.1964534692892155e-05,0.00011692506033350558,8.04256493939842e-05,5.121724525673481e-06,4.14814477586382e-05,0.0001018405849942424,5.3969252605722206e-05,-7.213086348472878e-05,-3.1610212373800014e-05,-4.560559944652414e-05,4.989226615098072e-05,5.5669427705425525e-05,-7.73103981896066e-05,-3.647274646172215e-05,5.3319711927071205e-05,3.0145975187885793e-05,5.1725159948294434e-05,6.728578523884952e-05,7.97337481137081e-05,6
6_1_2_28_30_2_m,-0.0022475017481324504,-0.00683423006868887,0.0006137845058098857,-0.0013210622184585562,-0.0033327337812095992,-0.0034027104660517915,0.0032814245707921013,0.0012384397938032155,0.00022696325891610516,0.0006331729545658626,-0.00018225656519321547,0.0012129530284577179,-0.0019484447791348865,-0.0010731598150798324,0.000985930655358356,-0.0002839981908969826,0.00016014395644169889,0.00017657166093025872,0.0003060416198869081,0.00040766045876629227,-0.00043955257096854735,0.0003714266674931418,-0.0004591355979976591,-0.00015010765847595672,0.00024784412727198884,-0.00029462731119495,-0.00011994277558856074,0.0002316986509458352,0.0002504177929608815,0.0001831276052776989,-0.00021598264503924192,4.623428003650775e-05,-0.00021119738149536762,0.0001163040732788134,9.799385793097371e-05,-9.306485823835418e-05,-0.0002168327298437748,-0.00017211615579066616,-0.0001391582755826899,-4.4357924734761003e-05,-1.3762923752930626e-06,-1.443422051157576e-06,0.0001092705508433699,-2.6995228746088485e-06,8.754022866394543e-06,-6.9561022951589e-05,4.180444769428403e-05,-8.562820395100367e-05,-0.0001554892985287211,-8.050478205542347e-06,-0.0001266977738731895,-2.958557937877706e-05,-1.5181577029917621e-05,2.9308525072976334e-05,-3.796658123172397e-05,6.494251458511779e-05,0.00012416727288438908,5.455429219022945e-05,9.099673061443868e-05,-9.726377796405752e-05,-2.948480515594086e-05,-1.1644876069603274e-05,8.382505352848926e-05,-8.49785549017192e-06,6.711829700419631e-06,-5.189995146415634e-05,-9.453407773864895e-06,2.0585342242720285e-05,-1.780143926869898e-05,-1.8417732243608203e-05,3.422960555946197e-05,-1.5159757769255549e-05,-5.3750813813603724e-05,6.164207395957733e-06,-2.4909110290694675e-06,3.20532896050828e-05,3.844133017613813e-05,3.6919840078540196e-05,-1.9872736719815923e-05,3.87462779051507e-05,6
6_2_2_6_25_2_m,-0.002297903722048908,-0.0071088567603801636,0.0007141044181078645,-0.0013763834754257657,-0.003340025651945238,-0.003254059239646462,0.003163428092962593,0.0012206477149575461,0.0003776230057454816,0.00045711178154614644,-0.0001458759238308221,0.0011317795650132136,-0.0019413016657273074,-0.0010786929121929085,0.0009400845022046694,-0.00034893739852576947,8.61401957218224e-05,0.00022142563669290416,0.00030113764982103264,0.0003884911074557613,-0.00046623444451108576,0.00044387221621748234,-0.0004910483857444794,-0.000140186209610541,0.0002494896934702499,-0.00034402083479952004,-5.018866691085928e-05,0.0002645127762210559,0.0002456815068551778,0.00018424045522588876,-0.0002421652410333441,1.7508136041400532e-05,-0.00023516029380260395,0.0001299663049341896,7.227144010453478e-05,-0.0001137800182787602,-0.00021769145739682815,-0.00010739069258764449,-0.00014913561572571475,-2.6950264005512626e-05,4.929485508537478e-05,-2.319691948651713e-05,0.00010717653669114552,-3.411506604446417e-05,2.4042765437941256e-05,-7.657949137409785e-05,5.733028028836901e-05,-9.000464290279526e-05,-0.00015429837184380844,5.727312970816465e-06,-0.00010833756096097604,-9.208889053619157e-05,-1.230095795127038e-05,2.2925632745230927e-05,-3.607706833733108e-05,3.63393417112554e-05,0.00011032892925599984,5.353990549627646e-05,9.141824148752159e-05,-0.00010175859834860215,-1.8962043555976067e-06,-4.578110645413236e-05,0.00010504645080904417,-3.4393798816740876e-07,2.7150346702467885e-05,-7.209886504306416e-05,-2.491695564093983e-05,3.641596117505173e-05,-3.2974584230754534e-05,-8.565535981376036e-06,4.2736109334784253e-05,-1.0600792243775213e-05,-3.885252172704238e-05,-2.2578365770938896e-06,8.265719106203696e-06,3.365901818502299e-06,4.661112092914473e-05,4.499033561530609e-05,-1.169368159790657e-05,3.713940746120508e-05,6
6_1_2_2_30_4_m,-0.0018646646889723523,-0.007097900155096996,0.0009019754376023221,-0.0015566456803047528,-0.0033000684854708135,-0.00333287806215874,0.0030162958949840318,0.0011211432666820172,0.0005871094655945869,0.0004622931380254433,-6.599850370905785e-05,0.001132042403740936,-0.0019692071549404153,-0.001046499750195184,0.0008954962830352558,-0.0003574448324348808,9.618126846011959e-05,9.561606993187221e-05,0.00029474550566474923,0.00037646390285948954,-0.00043587990140988935,0.0004913380361064558,-0.00047558095406612707,-0.00010496595422858033,0.0002175257184548892,-0.00029971594530795104,-7.802159501218581e-05,0.0002775582241818973,0.0002435644566873861,0.00024579458131056633,-0.00025515587217866395,-1.4005077702460401e-05,-0.0002132776010630988,9.849224545168352e-05,0.00010422681054330908,-0.00012145786131690656,-0.0002237964625185594,-9.907370966142048e-05,-0.00010029080116229108,-4.817318798810927e-05,4.383645114120147e-05,-2.6434058555604797e-05,8.661056109741415e-05,-6.82392765617712e-05,5.8935235193001567e-05,-6.146714213691423e-05,9.732888062485933e-05,-9.13631123993809e-05,-0.00012419834658394905,8.474732595446713e-06,-9.545158624719271e-05,-8.659037776712023e-05,-1.352063900000507e-06,3.7807470388848536e-06,-4.5233332749195126e-05,2.921940075112904e-05,8.503599957906445e-05,4.4048802960209e-05,7.244581245084746e-05,-0.00011083119440855558,2.1342553627980438e-05,-4.669262988852699e-05,9.437868961251437e-05,-1.3845585989745679e-05,2.0797542541528682e-05,-7.321263064496957e-05,-2.5924353747005915e-05,1.7379027442210194e-05,-2.104534629427294e-05,-6.613411049667621e-06,4.084531747444181e-05,2.5622564314239824e-06,-6.943481707543061e-06,-8.404080357566309e-06,1.4066602692710252e-05,-4.802980032995284e-06,3.644207324178415e-05,4.8555068550666274e-05,-1.343522695057957e-05,1.938121581824507e-05,6
6_1_2_9_25_2_m,-0.001563757758633434,-0.007491144758436783,0.0007168530580260664,-0.001767572211202719,-0.0032881008332772037,-0.003489411706002855,0.002878444655897015,0.0010608702239292144,0.0007231447550880697,0.00043795123888854567,-1.3371283503712645e-05,0.0010342837189849209,-0.0018520254811824118,-0.0010366284715108594,0.0008602696650835284,-0.00047051226682856675,0.00010057881838108504,3.3775024692912836e-05,0.00023163783207082745,0.00044542949714083323,-0.00035068482136580293,0.000646387515028613,-0.0004820916053962849,-0.00015169625264232613,0.0003832283765166051,-0.0003182917353313598,-9.459568571618041e-05,0.0002809120455796781,0.00027104292095270135,0.0001535245038717027,-0.0002168817169317862,-5.379722667854033e-05,-0.0002548329340932889,8.703394447138187e-06,7.909471835764988e-05,-8.915695314036508e-05,-0.00019361455583050623,-5.974221693160652e-05,-3.18201585236989e-05,3.981426917502516e-05,6.557864299009358e-05,-4.2739982034455875e-05,4.2890074361788846e-05,-9.996447046209572e-05,3.0044373656402314e-05,-0.00010213865913561571,6.209679512347572e-05,-6.52805036603548e-05,-9.385874192636771e-05,1.5645602285800714e-05,-6.200294740968818e-05,-0.0001052750122666657,4.835169175812719e-05,-8.930756593241741e-06,-4.66881816324338e-05,1.6170232666233775e-05,3.718059950606927e-05,6.0599116205981605e-05,9.607164185135623e-05,-7.914756945850924e-05,9.908906955483342e-06,-8.668225636896349e-05,6.525172531859618e-05,4.7137143789870316e-07,1.5997574628571152e-05,-8.516248254272318e-05,-4.6189077958531165e-05,5.196682165204035e-05,-2.7973727003873644e-05,-6.814560265555615e-05,2.4841250186130254e-05,2.341909463995984e-05,1.3702877563835965e-05,-5.1280656522166665e-05,6.4965493966945226e-06,7.768577894095947e-06,1.2599332836815957e-05,1.590161384415212e-05,4.243554604086219e-05,3.8596604358159764e-05,6
6_2_2_6_25_3_m,-0.001519905437616369,-0.007778319107053486,0.0006658725382739616,-0.001940620288427325,-0.0031925512387056777,-0.0033190433621259827,0.0027647658562731936,0.0011604091010836341,0.0007666765194811315,0.0002469187272093158,2.3357292895074585e-05,0.0009240816815960788,-0.0018918070804135113,-0.0010323612591157517,0.0008161781314792924,-0.0004611632217545344,-1.245933043845425e-06,4.2668498236606464e-05,0.0002805372601185089,0.0004498307457563406,-0.0003678857799643924,0.0007078536187581332,-0.0005290660979795652,-0.00018546106880889575,0.00035059634632487714,-0.000408011854973861,-4.426668645200289e-05,0.0002694155017105694,0.00030941726691247637,0.0002466880495552057,-0.0002100808653530261,-9.316790574639927e-05,-0.0002957367006626626,-2.4537649233930746e-06,6.494944092223539e-05,-0.00011800468758518374,-0.0002190796181580051,1.0678164890731447e-05,-2.3915462359976146e-05,3.369454207577766e-05,0.00011479731557484191,-5.507167606391584e-05,4.9695940129281144e-05,-0.00011640951250316736,4.1844450613864915e-05,-0.00010420773777998233,9.320159746771646e-05,-7.842538203789306e-05,-0.00010244217208368753,4.6802805352920796e-05,-3.141864139112886e-05,-0.0001302268417026436,6.60537027294614e-05,-1.6532064470923165e-05,-6.396555656288714e-05,-3.938532592112596e-06,1.7172733076369567e-05,1.6927737426635586e-05,6.675147494784098e-05,-9.597778592200901e-05,4.783257569512595e-05,-0.0001162026347939689,4.830456425460352e-05,2.2626695773377094e-05,2.3740798052226198e-05,-0.00010294194535929283,-5.257113251274708e-05,6.322130242845483e-05,-5.5966088814964754e-05,-5.836802690349906e-05,6.364919569047835e-05,3.4011223227129066e-05,5.395502633395835e-05,-4.098363262444605e-05,3.520496036035564e-05,-9.064369540014486e-06,2.4655642911880705e-05,2.295644607730115e-05,2.617939289930118e-05,3.717800304794235e-05,6
6_1_2_21_25_4_m,-0.001487296986839423,-0.007990126294806941,0.0007814086756316882,-0.0018527464013946785,-0.0031123978077054228,-0.00366918440235224,0.0027816026270214393,0.0014490026372850487,0.0008027988607446303,0.0004006629620814868,4.5520721452869455e-05,0.0009394943771724185,-0.001904172240721907,-0.0010434149200425433,0.0008366890637972607,-0.0003500909943548368,-0.00017687833226533948,-4.2524994667795104e-05,0.00027244187496840426,0.0003870926147398985,-0.00045915187960565707,0.0006451036484811936,-0.0003731809686786057,-0.00011884073210610123,0.000389151640286864,-0.0003295237977856514,-0.0001800220072610376,0.00025095033466421496,0.0003161498652454593,0.00024731886908194574,-0.0001957250152630007,-0.00012869994299103947,-0.00025078020091073616,3.499862465594932e-05,0.00010488614138395313,-5.2064381784097366e-05,-0.00019703238215268434,-7.927588225681714e-05,-0.00010222326723086275,4.46713789241022e-05,0.00017901171745905595,4.533584453769565e-05,0.00014056133350520477,-0.00012886844205379776,1.4509508424217433e-05,-0.00017614335232448068,-3.365982941371184e-05,-5.2182559233562646e-05,-0.00013813675291750297,0.00014589528807737535,-4.789667357205896e-05,-4.020753243140371e-05,7.014921573099497e-05,-2.618915844598433e-05,-0.00011693982593169545,-4.0336490761593955e-05,8.662588522273553e-05,9.746996659996165e-05,5.795036940662819e-05,-8.948790841781697e-05,6.753046181994673e-05,-8.623199402102789e-05,4.766484055452632e-05,9.191109197645366e-05,-3.7141779566832782e-06,-8.811239247254947e-05,-4.314397930571893e-05,7.979551025233148e-05,-6.443088190887337e-05,-3.3774425940499082e-06,7.265942085956027e-05,2.808037001665945e-05,3.4148900848905345e-05,-8.75075540654357e-05,2.1225636448715515e-05,3.014692178959355e-05,6.837528739559655e-05,9.611897185395402e-05,7.229817832094515e-05,6.179501114536898e-07,6
6_1_2_9_25_4_m,-0.001193631604310186,-0.008423151047173838,0.0005652121188661374,-0.0020587253955917555,-0.0030899174847802613,-0.003839424150202177,0.0026660703515924435,0.001419461071134016,0.0008810155416224815,0.00038265937486488467,8.578779419952445e-05,0.0008739176317546556,-0.0017753228747436221,-0.0010461282614394633,0.0008207086997581497,-0.0004840597302984273,-0.00014974048664776604,-8.533161450076322e-05,0.0001981708213477849,0.0004532920407443381,-0.0003718112316189865,0.0007634242355614987,-0.00040420926472500607,-0.0001944367545860893,0.0005776919557452826,-0.00034550557300284105,-0.00021195693833142982,0.00024324556703070647,0.00035314376407563245,0.0001375586096248229,-0.0001485205928197761,-0.000145711978631146,-0.00029591573757653566,-5.495368083982675e-05,8.564916710757611e-05,-1.4744359712027839e-05,-0.0001520513481288219,-5.2589839994474837e-05,-3.921621055743962e-05,0.00013410257123544516,0.0001620064868914753,2.2942711068822176e-05,9.704610215514252e-05,-0.00014807620315308395,-1.0108577854249365e-05,-0.00022022828391660558,-6.176280724294295e-05,-2.4375513286125662e-05,-0.00010796160761411734,0.00012840159354644148,-2.0204582219891647e-05,-7.484991894968952e-05,0.00012315615603179572,-2.5836150690661133e-05,-9.786578526516012e-05,-5.160662568006755e-05,1.8967710080843293e-05,0.00011057871611967407,7.84640383519427e-05,-3.62828188387397e-05,5.301339385594071e-05,-0.00011284795836571269,1.359820252569234e-05,0.00010370943865354002,-7.76036733495903e-06,-0.00011540078193097174,-5.214922217165916e-05,0.00011723745012339952,-5.8967871200706445e-05,-6.916588729973384e-05,5.644409071026089e-05,5.051531908419087e-05,5.0736427143406484e-05,-0.00012462664103027018,2.0022397554407135e-05,4.4073691189942354e-05,3.658544575569136e-05,5.488349658282861e-05,0.00012832728393648166,1.9368614410556335e-05,6
6_1_2_28_30_3_m,-0.0022444525844761485,-0.00871102107985784,0.0009229048819995883,-0.0015905282557793403,-0.0032766567258611093,-0.004040326048588702,0.0031158810028993496,0.0010518854916178092,0.0009229033185885685,0.0006448800634732796,-9.328492054868684e-05,0.0009799959777623557,-0.001533460618402442,-0.000812765521489076,0.0007955803218098144,-0.00048527851676713544,-0.0004096199901623719,6.61027726000675e-05,7.773607926127237e-05,0.0006721932612605215,-0.0005622527275823509,0.0006273782011232473,-0.00032477075475186967,3.593095704682269e-05,0.0006348034017426748,-0.00041820996924699495,-0.0002474401106488158,5.04720555033822e-05,0.0003903651980298201,1.658827925060745e-05,-6.530152355075717e-05,-0.00011475826673172938,-0.00027056757656427764,-5.7710345293511016e-05,0.00021946412609361555,-7.449212033654917e-05,-0.00023915499060184612,-0.00014342139101124822,-8.896253419228625e-05,8.360631213227806e-05,0.00015296597531311556,-0.00010026258003796141,0.00012664305289040962,-9.612936250196527e-05,9.56101049070443e-06,-0.0001572669214127715,-9.627593242266283e-05,-0.00021507744225872366,-8.238211661219195e-05,-3.9707717608561696e-05,-9.408717323997767e-05,-0.0001229377953793314,0.00014275032593787717,-2.381821632516496e-06,-8.201508004697139e-05,-5.008439831617939e-05,-3.221972139525183e-05,6.475117834295143e-05,0.00011828182120403803,-0.00014663257791842877,1.7271679919185326e-05,-0.00013509347273340922,-1.5347358022037578e-05,2.0692470510873994e-05,-7.850444282890596e-06,-0.00021260556482208647,-0.00016579259441842757,7.147303254130476e-05,-2.6711635244562206e-06,-5.928348774979832e-05,0.00012782251862526153,-1.954715833150549e-05,-5.1846741934304403e-05,-3.093691917460164e-05,6.386597472599057e-05,2.4137604000254345e-05,3.8271835900106884e-05,3.8054726412845144e-05,4.371223971531892e-05,-2.697192853809354e-05,6
6_2_2_25_30_4_m,-0.0021409021287342417,-0.008549124187831653,0.001027236652117052,-0.0012902220560398541,-0.0034099428336629442,-0.004228496354313385,0.002907522669516111,0.0009734682825180462,0.0011179271198252002,0.0005903262550748451,6.083139287467173e-05,0.0009277192672721861,-0.0014965640151293118,-0.0008208684882883161,0.0009296281290490652,-0.0006091006265680108,-0.00038130152766390515,-4.014330464079857e-06,6.559098546611003e-05,0.0006076704942791494,-0.0004815713149091029,0.0005190362483650585,-0.0002906659901035955,1.729519878156978e-05,0.0005771144350264518,-0.00041218349727453215,-0.00023207863767266156,7.672665141345421e-05,0.000406098479006029,4.678804954020239e-05,-5.352559502894656e-05,-0.000157522108335972,-0.00026248423116513077,-3.9988423437839714e-05,0.00021790261989811484,-7.681581057168741e-05,-0.000215796016134596,-0.0001084043532880098,-5.927689813767034e-05,7.704073546169112e-05,0.00013968730755977698,-0.00010830652644924677,0.00011958581016786564,-7.226147507104299e-05,-1.1761116052471491e-05,-0.00011211667419992062,-2.5175681993887987e-05,-0.0001824386308041109,-5.154633894014019e-05,-1.6803254035105734e-05,-5.2580285247080494e-05,-0.0001455125246667132,0.00015461376454519775,-7.123673481733734e-06,-5.654800184741036e-05,-7.188819386976954e-05,-3.313743174801467e-05,5.493226330013982e-05,0.00013841241154159415,-0.00013957819159864798,-5.409033606756679e-05,-8.282914474893825e-05,-4.8950437531182614e-05,-1.4300686652776598e-05,3.22497206572929e-05,-0.00021141923898135268,-0.00011543516896044692,7.162232978011e-05,1.8945940163960646e-05,-3.351700534734451e-05,9.621757409145338e-05,-4.836456866224301e-06,-1.5658451234800178e-05,-5.606383769112184e-06,6.220683344186237e-05,3.72651623961819e-05,3.422638209861206e-05,2.7702461480063808e-05,4.591840106554704e-05,-3.3947739209007975e-05,6
6_2_2_13_25_1_m,-0.002198832671386761,-0.008732547417652666,0.0009799601021348047,-0.0012141776991465244,-0.0034041475120993514,-0.004039976447924624,0.002878744669734767,0.0007404191474167651,0.0012032680277306142,0.0005771998097356059,-3.228555624394749e-05,0.0007798494536600758,-0.0014926428684433148,-0.0008462105797413045,0.0008264974690923903,-0.0005736125354781293,-0.00042888683894425035,0.0001018561091602009,9.089729547556796e-05,0.0006188189153217136,-0.00045841748240716963,0.0004130637378954442,-0.00033468923321595007,1.5204794643184664e-05,0.0005122316494607802,-0.00047103740768441004,-0.0001552056352779065,8.326151681004092e-05,0.00045096989824112207,8.723559128549638e-05,3.948034426156145e-06,-0.00015948181986927306,-0.00023304048370076887,-5.812307692513155e-05,0.0001816457844426193,-5.362820557110486e-05,-0.0001497225668855598,-0.00011635017631128324,-9.851660218755109e-05,4.2226309362954516e-05,0.00012873639540635244,-9.787536569793547e-05,0.00012821901337375542,2.4083145099475075e-05,-3.0953051044910215e-05,-0.00013584565296316964,-4.557071554444007e-05,-0.0001746374547842083,-1.698741617758888e-05,-1.8756176923770256e-05,-3.234240725037689e-05,-0.00011278843904441601,0.00012924636254695626,1.120403137870511e-05,-3.4499898086262275e-05,-0.00010438041139661591,-7.11165928184716e-05,9.677228450671418e-05,0.00014541803438479487,-0.00016763783469839506,-4.26159227737423e-05,-4.208682680224287e-05,-5.352920596277607e-05,-2.560475722217384e-06,3.585750375388493e-05,-0.00019619479212060645,-8.005151401210368e-05,5.023461539587095e-05,4.5123618877299954e-05,3.235336452548677e-05,0.00010334730277718822,-3.851816966650791e-05,1.2791480836880498e-05,2.971317447393905e-05,5.103249030095317e-05,2.9047763046666683e-05,5.4432905294575994e-05,3.015678782453392e-06,5.344050076955439e-05,-1.7586725997969814e-05,6
