video-frame,0,1,2,3,target
1_2_1_11_25_2_m,0.00924626228747325,0.015881363339596694,-0.000562250884075581,-0.00613092799266545,1
1_2_1_12_25_1_m,0.00964317974512841,0.016422042961900623,-0.0004910231885414468,-0.005921677626441503,1
1_2_1_18_30_3_m,0.009565948977674958,0.01616830917179604,-0.0008918551830909445,-0.00616636282184644,1
1_2_1_10_25_5_m,0.009184560237202457,0.01614893807635993,-0.001437612608667011,-0.006127302777482041,1
1_2_1_18_30_2_m,0.009204940477223991,0.016069167571405894,-0.0017332669875901724,-0.006375678461562837,1
1_2_1_18_30_4_m,0.009451847782583477,0.01604755672664613,-0.0016896659889345006,-0.006610876025664454,1
1_2_1_12_25_5_m,0.009372783532017842,0.01628994372114503,-0.0016249436022292552,-0.006316003554598913,1
1_2_1_8_25_3_m,0.007957653091964157,0.016036154171320715,-0.0015991930509487238,-0.005236437912605536,1
1_2_1_9_25_1_m,0.00795824185135623,0.015947165587376164,-0.0015718550789490314,-0.005098312270390569,1
1_2_1_4_25_2_m,0.00766402800135052,0.015495127552496647,-0.001860240709302342,-0.004767733007268467,1
1_2_1_11_25_1_m,0.007790031519630924,0.015064663601062211,-0.0016572761449502862,-0.00459259461983086,1
1_2_1_12_25_3_m,0.008097057566656648,0.015432604601034162,-0.0015075645010373955,-0.004385658655852049,1
1_2_1_8_25_5_m,0.006803789312362772,0.015149830207916985,-0.001286883491318603,-0.0035216468542920796,1
1_2_1_7_30_3_m,0.006136883169449192,0.016265318509660925,-0.0005168189745172189,-0.002463760016845864,1
1_2_1_11_25_3_m,0.006320898660694222,0.015798114455190637,-0.00026452093705549366,-0.002399253444460942,1
1_2_1_4_25_3_m,0.006003639179736177,0.015398271191953155,-0.0005557676140245313,-0.0020769881273216668,1
1_2_1_4_25_5_m,0.005655498381926151,0.014986644799903696,-0.0008227031308065264,-0.0017719081060984375,1
1_2_1_7_30_5_m,0.004867276915080862,0.016197511365442806,-0.0001428555755594162,-0.000634208992748492,1
1_2_1_7_30_4_m,0.0041491020546413435,0.01731365052758338,0.0006858195143167915,0.000488576376119032,1
1_2_1_18_30_1_m,0.004684713694127034,0.017493447994205335,0.0006232851107434178,5.1447887669116e-05,1
1_2_1_8_25_2_m,0.003158376855617306,0.017140994775052917,0.00059716916398434,0.0009967490203766447,1
1_2_1_4_25_4_m,0.002888454431807854,0.016649868839859413,0.00034005467224871195,0.0012106330292523438,1
1_2_1_7_30_2_m,0.0023666417195895356,0.017773047928753342,0.0009821468116226622,0.002146833889238542,1
1_2_1_9_25_3_m,0.0026322957568226265,0.01776111201588871,0.0009630043951314492,0.0022033869345115644,1
1_2_1_18_30_5_m,0.002824321671260155,0.017680982026913115,0.0009723017851764945,0.0019427585911327065,1
1_2_1_9_25_2_m,0.002921981250359847,0.01760312364921514,0.0009612243895566117,0.002068843752805239,1
1_2_1_10_25_1_m,0.0025651709041087495,0.017522458270642957,0.00017666507204720897,0.00207787298683982,1
1_2_1_10_25_4_m,0.002466528540431998,0.017425107756521563,-0.00016637880574344973,0.0020280019624742815,1
1_2_1_8_25_4_m,0.0013313210541225121,0.017206228300900274,3.61893764146663e-05,0.0028678803474293355,1
1_2_1_4_25_1_m,0.0010662179310690684,0.01674082315816747,-0.0002176012936518135,0.0030521261248872343,1
1_2_1_9_25_4_m,0.0012486250691553272,0.01668653697697385,-0.00021018622962915587,0.003107085654814906,1
1_2_1_8_25_1_m,9.561445462560118e-06,0.01637165683597231,-0.00010934863593700302,0.0038677743864811128,1
5_1_2_26_30_2_m,0.0004033062763035491,0.016418474031144034,0.00038342266277401386,0.003474856094908757,5
5_1_2_25_31_3_m,0.00045450075539834743,0.016376437591989625,0.0005224263503202537,0.0033052494574716635,5
5_1_2_26_30_4_m,0.0009199168751517025,0.01641711018510452,0.0009030797368364255,0.002939463500438834,5
5_1_1_91_30_1_m,0.0010304233240810785,0.01652602376490542,0.000754857619957439,0.0025357360540435208,5
5_1_2_26_30_3_m,0.0014987096114422679,0.016647261664023673,0.0011776549217022432,0.002131536201066897,5
5_1_2_46_25_2_m,0.0008229411803688611,0.01644977231477626,0.0015527712536412398,0.0022972067042967997,5
5_1_2_26_30_1_m,0.001212935592250524,0.01651442353831984,0.0020033299870274466,0.002028763511674242,5
5_1_2_26_30_5_m,0.001535004749745327,0.0165427880395979,0.002416973845946856,0.0017672146840388206,5
5_1_1_91_30_4_m,0.001666295848846438,0.016623657748475292,0.0022856906393374328,0.0014310039655516902,5
5_1_1_91_30_5_m,0.001755860985931752,0.01668849476381043,0.002058446153246433,0.0010352523736242864,5
5_1_1_91_30_3_m,0.0019084006024913298,0.016769491606669965,0.0018808837405403078,0.000673507950931775,5
5_1_2_25_31_2_m,0.0020591305542157893,0.016762368592440062,0.0020762871271277567,0.0004588710931342836,5
5_1_2_46_25_4_m,0.0013325702112505352,0.016573508362146567,0.0024128493967143804,0.0006190099036932971,5
5_1_2_46_25_3_m,0.0006772444357620566,0.016364791296033788,0.0027596648424560327,0.0007455715104737007,5
5_1_2_46_25_1_m,7.85260899908173e-05,0.016202981664684268,0.003068902936866751,0.000917281258986298,5
5_1_2_46_25_5_m,-0.000499619423947542,0.01601961641252685,0.0033005656393823224,0.0011090582140091088,5
5_1_2_25_31_1_m,-0.0003725571257661954,0.016097557663088444,0.0034494602587347937,0.0008218545425134526,5
5_1_1_91_30_2_m,-0.0003043148310184436,0.016155636087803855,0.003279777998797118,0.00047473457573793176,5
5_1_1_33_25_2_m,0.00029919583223229657,0.01645243251528518,0.003150809523170505,-8.249606889696385e-05,5
5_1_2_50_25_2_m,0.0007252798062920403,0.01660050516591893,0.0034066104582798516,-0.00036570879890427153,5
5_1_1_95_30_2_m,0.0017134298851676998,0.016728144589036834,0.0032906931865295903,-0.0009656907439813204,5
5_1_2_31_25_3_m,0.0016718788007583046,0.016689869234870165,0.0036060556205954816,-0.0012902304107784317,5
5_1_2_47_25_5_m,0.00191386801396886,0.0168337714508585,0.004031444862657059,-0.0015569325418005127,5
5_1_1_33_25_4_m,0.0024791518398789526,0.017048678755361982,0.004063120180965579,-0.0020976059497772757,5
5_1_2_36_25_1_m,0.0026463557032481485,0.016970257903218745,0.0043166103517718254,-0.0021680467248306797,5
5_1_2_36_25_5_m,0.0027689626091524193,0.016943364715074252,0.004613862848743404,-0.0022305072961411624,5
5_1_2_25_31_5_m,0.0028442254393891337,0.016951579435328382,0.004842367982268421,-0.002389278994439048,5
5_1_2_31_25_2_m,0.002930881846175232,0.017017795118278573,0.005213471992402844,-0.0027510069270480675,5
5_1_2_47_25_2_m,0.003071061428354378,0.01710835333177495,0.005538620112184776,-0.003025860749733342,5
5_1_2_50_25_4_m,0.0031194563033632595,0.017161681845914923,0.0056708062355783195,-0.003087364558600494,5
5_1_2_31_25_5_m,0.003272603280930768,0.01718949133810457,0.005953490555977891,-0.0033470507836198247,5
5_1_1_95_30_4_m,0.0043865805684355315,0.01741710478687457,0.005778392841034519,-0.003962471461130024,5
5_1_1_95_30_1_m,0.005337080329736473,0.017556334651675908,0.005657002563653458,-0.004559213141056294,5
5_1_2_36_25_2_m,0.0055424894650027996,0.017591883084168522,0.005903039009651528,-0.004647172611754784,5
5_1_2_50_25_3_m,0.005915042433066404,0.01780469390752441,0.006156903248785884,-0.004872515055350501,5
5_1_2_31_25_1_m,0.005985290846304337,0.01786629861113243,0.006386603673721588,-0.00519717869233802,5
5_1_2_31_25_4_m,0.00607043467154574,0.017875599564535886,0.006660692050947889,-0.005385504883416119,5
5_1_2_47_25_3_m,0.006181180930097745,0.01799782851763375,0.00698799108971618,-0.005602101554909128,5
5_1_2_25_31_4_m,0.006182417287382322,0.017956632634679334,0.007131644466066207,-0.005756127030712059,5
5_1_1_33_25_5_m,0.0063329082709422,0.018022530051318927,0.007002068540902698,-0.006085460628841551,5
5_1_2_36_25_4_m,0.006423467752329565,0.01796231366040548,0.007328293493526948,-0.006138012315374629,5
5_1_1_33_25_1_m,0.006846193285698935,0.01814742749745875,0.007313688392599384,-0.006612269934179544,5
5_1_1_95_30_3_m,0.007815883374428173,0.01831230766910926,0.0071332039839724784,-0.007162250996212296,5
5_1_2_36_25_3_m,0.007975999146790733,0.01818142346914648,0.007273422791070341,-0.007217490750239337,5
5_1_2_50_25_1_m,0.008359302792777653,0.018350313246898363,0.007466740465437379,-0.007428421257636361,5
5_1_1_95_30_5_m,0.009300931363890071,0.018487062540719187,0.007304912793901817,-0.007992787123940416,5
5_1_1_33_25_3_m,0.009712271552291374,0.018646469750919863,0.00716407132859521,-0.008397348878688345,5
5_1_2_47_25_1_m,0.009801262676548173,0.01869879967101091,0.00738946883815731,-0.008624019239601124,5
5_1_2_50_25_5_m,0.00981389577249632,0.018806730089038985,0.007443111350895004,-0.008699232623300355,5
5_1_2_47_25_4_m,0.0100082923295984,0.018968229313718457,0.007774481135762635,-0.008956261000316523,5
5_1_1_55_25_4_m,0.009768321286071734,0.01881495382204938,0.007706612987119569,-0.009052338625750172,5
5_1_2_90_30_5_m,0.009681442200544803,0.018643059051626856,0.007908707016438142,-0.009052050616896384,5
5_2_1_12_25_4_m,0.009257231228440316,0.018767648873960072,0.00812432921610293,-0.008913849565401472,5
5_2_1_12_25_5_m,0.009156673619313464,0.01888365236383666,0.00819945828695765,-0.00882826383434345,5
5_1_2_74_30_1_m,0.009183350150736874,0.018851326188827806,0.008112194900251859,-0.008872788749142593,5
5_1_2_74_30_4_m,0.00922901544031685,0.018822385247991288,0.00802996766233714,-0.008920301065068552,5
5_2_2_49_25_5_m,0.008637625007508445,0.01871781734976519,0.008208049134569266,-0.008739143135088957,5
5_2_1_35_25_4_m,0.008959624480822258,0.018768258773171082,0.008559296520743243,-0.008782853819402523,5
5_2_1_12_25_2_m,0.008665946793919264,0.01892090892042762,0.00872225039790206,-0.008695677601915962,5
5_2_1_35_25_3_m,0.009035171746192132,0.01900272997933718,0.009078113401135691,-0.008736538940801083,5
5_2_2_49_25_3_m,0.008993897978492062,0.01913612105852663,0.009325337647187145,-0.008642762558536153,5
5_1_2_90_30_2_m,0.008883199861241415,0.018896550518169068,0.009469647103698263,-0.008597901385347387,5
5_1_2_96_30_3_m,0.00809452468170639,0.018584013045332665,0.009212685980104827,-0.008381563595005834,5
5_1_2_90_30_1_m,0.007881364150448177,0.01831238897668395,0.009203065042687378,-0.008240424437868913,5
5_1_2_74_30_5_m,0.007916782654520971,0.01828402223770595,0.009102537559314554,-0.008261621442917533,5
5_2_1_12_25_1_m,0.007614822350549035,0.018400486245913002,0.009295652753507114,-0.008153767209003402,5
5_1_1_55_25_1_m,0.007413000201016134,0.018281345712674747,0.00924951303600448,-0.00829329764459576,5
5_1_2_90_30_4_m,0.007248645228808345,0.018108409240353573,0.009359217034398598,-0.00826777385127612,5
5_1_1_55_25_2_m,0.007104001017975316,0.01798253325090884,0.009199801876560568,-0.008318448532106244,5
5_1_2_96_30_5_m,0.006459299083257398,0.017698955528251736,0.008837622352894717,-0.008153540174441415,5
5_2_1_35_25_1_m,0.006853698076816018,0.01782365296331688,0.009210769123542345,-0.008207742555932554,5
5_1_2_90_30_3_m,0.006713363594450667,0.017635528641185613,0.00921994514216412,-0.008175435031704889,5
5_2_1_35_25_5_m,0.007033518572406765,0.017659354311712165,0.009550801756093932,-0.008274292572355641,5
5_2_2_49_25_1_m,0.006759970112227212,0.017739834823949596,0.009691219419977425,-0.008106574323678338,5
5_1_2_96_30_1_m,0.005944088930281264,0.017464547258195493,0.009465689573688901,-0.007851349646129775,5
5_1_2_74_30_3_m,0.005983904496513034,0.017437465717607965,0.00937039478332747,-0.007897461308324822,5
5_1_2_74_30_2_m,0.006036472022874404,0.017412048843321554,0.009269699863251586,-0.007939939327837235,5
5_2_1_12_25_3_m,0.005637072188262568,0.01758758364336932,0.009502872613200925,-0.0077984678251857825,5
5_2_1_35_25_2_m,0.006015843361627127,0.017666866194260385,0.009831803493151341,-0.007861619153562394,5
5_2_2_49_25_2_m,0.0059311678435200865,0.017787275006915623,0.01015512366652378,-0.007804542078950617,5
5_1_2_96_30_2_m,0.005083627909309353,0.01749354859788116,0.009921854255563925,-0.007602791836279954,5
5_1_2_96_30_4_m,0.004273517986014321,0.017238557219714137,0.009727260466279697,-0.0073666250524756696,5
5_1_1_55_25_5_m,0.004064425436244301,0.017098245619961615,0.009645945964447969,-0.007488404044097589,5
5_1_1_55_25_3_m,0.003912372718204503,0.01698041119490915,0.009503475570220363,-0.007593031989229038,5
5_2_2_49_25_4_m,0.0036609890169662937,0.017031972227870815,0.009703972846764976,-0.007465429378888975,5
5_1_2_53_25_5_m,0.003908042838775682,0.01712182126610128,0.009959411713765203,-0.007644120424429364,5
5_2_2_54_25_4_m,0.004312492251083431,0.01736738186548917,0.010310023851614777,-0.007807000853681646,5
5_1_2_53_25_1_m,0.004251715654970501,0.017027172252571863,0.010312855187282845,-0.007839123485178012,5
5_1_2_88_30_1_m,0.004255192871795821,0.01693662264045988,0.010480469056412901,-0.007955026188154093,5
5_1_2_87_30_2_m,0.004315759548314284,0.016868429918980767,0.010507342750031947,-0.008038221130646464,5
5_1_2_87_30_4_m,0.004304327992225287,0.0167361173024473,0.010530361980781675,-0.00807683616387055,5
5_2_2_70_30_1_m,0.004333489246558962,0.01692319659046365,0.010699624500917682,-0.008170742346751803,5
5_2_2_54_25_3_m,0.00469859413489508,0.017132314595039003,0.011024085676626475,-0.00834182213074935,5
5_2_2_54_25_5_m,0.005091782973122721,0.01737286706808738,0.011421620302481915,-0.008527645960082623,5
5_2_1_3_30_1_m,0.005352002000551734,0.016753233348650875,0.010651814494907692,-0.00795290170123963,5
5_2_2_70_30_5_m,0.005366896205779469,0.01684272033289808,0.01071722959149091,-0.00800575303725421,5
5_2_1_1_30_1_m,0.005136460122794256,0.015941807605060122,0.009838784923337267,-0.007539321051257029,5
5_2_2_70_30_4_m,0.005230209814460889,0.016083838775439892,0.009993241269716598,-0.007706482586533384,5
5_2_1_1_30_3_m,0.00512334624128875,0.015277532683023926,0.009062806494814762,-0.007163679234686676,5
5_1_2_53_25_2_m,0.0049884853708460014,0.014983466291729641,0.00901678683859691,-0.007167858476716682,5
5_1_2_88_30_5_m,0.0049888704329592625,0.01490368843992004,0.009196702059591649,-0.007336100713523229,5
5_2_2_70_30_2_m,0.005039946220339154,0.01510236799323816,0.009272079176156469,-0.007415586981417989,5
5_2_1_3_30_3_m,0.0051845645218935145,0.01454440852753097,0.008576808336547023,-0.006873763059157352,5
5_1_2_88_30_4_m,0.005230571054260551,0.014494743861389277,0.008741753796913965,-0.007033009967278716,5
5_2_1_1_30_4_m,0.005014563429606586,0.014155862893577937,0.008105907330853734,-0.006372682469403342,5
5_2_2_54_25_2_m,0.005396913917603331,0.01439254576113893,0.008498554889173175,-0.006544169345111396,5
5_2_2_70_30_3_m,0.005417057628139153,0.014523149863230788,0.008664650285425558,-0.0066799611454106365,5
5_2_1_1_30_5_m,0.005220872026669215,0.01374150452847911,0.00783282968762358,-0.006081215601541927,5
5_2_1_1_30_2_m,0.004968207862006631,0.012919376930952546,0.007038931887902152,-0.005573600818473212,5
5_1_2_88_30_2_m,0.004990480700061709,0.012828907126529386,0.007233849373224294,-0.005698698296533125,5
5_1_2_53_25_3_m,0.004993310905932553,0.0126962042712528,0.007284546434261319,-0.005773890824177345,5
5_1_2_87_30_5_m,0.004981270236736387,0.012568746833738252,0.007315828182598832,-0.0057936887467973566,5
5_2_2_54_25_1_m,0.005218288462114858,0.012747707518786136,0.007639325247246345,-0.005920763159862028,5
5_1_2_87_30_1_m,0.005240623288280142,0.01269766184068707,0.0076300839450305896,-0.005964449523318084,5
5_1_2_53_25_4_m,0.005484527372850412,0.012807904395871752,0.007889601407217482,-0.006147716647330741,5
5_1_2_87_30_3_m,0.005530368618854081,0.012756073833502652,0.007928959447209298,-0.006187849951859338,5
5_2_1_3_30_2_m,0.005778080770958164,0.01206990207010725,0.007249765100139879,-0.005773903203993446,5
5_1_2_88_30_3_m,0.0057860208577039714,0.011989174717983506,0.007408946191064984,-0.005930698171209617,5
5_2_1_3_30_4_m,0.005874108130530578,0.011576066096112624,0.006900599174300449,-0.005430169221474685,5
5_2_1_3_30_5_m,0.006037413880673199,0.010996441294418409,0.006237076977687542,-0.005060358324244538,5
6_1_1_29_24_3_m,0.005476239527853751,0.010691333122993666,0.005953245056298283,-0.005005787062051209,6
6_1_2_26_24_3_m,0.005989135095123916,0.010311748156980308,0.005838434046242315,-0.005241194974985825,6
6_1_1_18_24_3_m,0.00665665512976242,0.010266048367589806,0.0060103529996183855,-0.005553918526092082,6
6_1_2_1_30_5_m,0.006576652378643361,0.009921044461807485,0.005965324570088101,-0.005538342409024496,6
6_2_2_26_30_2_m,0.005957884496519379,0.009622464596648546,0.00551076815215875,-0.004947956251706738,6
6_1_1_29_24_4_m,0.005390266149325962,0.00933695956078162,0.0052099136973594055,-0.004879036907334904,6
6_1_2_26_24_4_m,0.005868984128072142,0.008956224979228877,0.005133791259260162,-0.005113526555885748,6
6_1_1_18_24_4_m,0.006505278208644324,0.008896373442480657,0.005300846777009727,-0.005417800248380875,6
6_2_2_26_30_3_m,0.005952652763413154,0.008629928153047986,0.004885001661420182,-0.004873636147856276,6
6_1_2_27_25_5_m,0.005877714073316608,0.00837117342339771,0.004799028773546365,-0.0048889920199013635,6
6_2_2_5_25_4_m,0.005976987291094235,0.007881467690049545,0.0050003562273188305,-0.005058274458165953,6
6_2_2_31_30_2_m,0.0055900913041749,0.007642960680990223,0.004771238404514441,-0.004775854353277761,6
6_2_1_24_30_1_m,0.006241784378193289,0.00771563834346462,0.004890690922446201,-0.004878037533887482,6
6_1_2_1_30_4_m,0.006304987230799732,0.007442014774071628,0.004878329825400407,-0.004910346317545088,6
6_1_2_26_24_2_m,0.006813901608899237,0.007099353044162849,0.004783719454985313,-0.005110728554042721,6
6_2_1_24_30_2_m,0.007435046280411077,0.007163403880213698,0.004945242676581071,-0.005226616675699994,6
6_1_2_23_30_3_m,0.0061457885609783785,0.006412542544223574,0.004387927293067009,-0.004635062219728616,6
6_2_1_24_30_4_m,0.006808679793023726,0.006499881008142977,0.004596358784382859,-0.004834605521643655,6
6_1_2_1_30_2_m,0.006786481080998024,0.006238356745189627,0.0045603076322948,-0.004849511731576001,6
6_1_1_29_24_2_m,0.006254643198823243,0.005985385921089918,0.00428632038345366,-0.0047884639591023416,6
6_1_1_18_24_1_m,0.006798856774818248,0.00589543575185587,0.004403755969635818,-0.005050696904778409,6
6_2_2_5_25_5_m,0.006764586061755048,0.005343814041652063,0.004498296948858253,-0.005195428891362218,6
6_2_2_31_30_3_m,0.006372768943240592,0.005152505214731298,0.00423250450899554,-0.004908173726881007,6
6_2_2_5_25_2_m,0.0060271914134367895,0.004615297145804231,0.004263258408423224,-0.004997860285583469,6
6_1_1_29_24_1_m,0.00554614410412508,0.004373968778391618,0.00396772238319244,-0.004946604701623977,6
6_2_2_31_30_5_m,0.005210373869318327,0.004239260072344108,0.0037424895133182537,-0.004669115343027749,6
6_2_2_26_30_5_m,0.00473594442384285,0.004014826519380105,0.0033569225374258335,-0.004174219836308892,6
6_1_1_29_24_5_m,0.004238413827187659,0.003774065261980347,0.003113663487011316,-0.004136858128370124,6
6_2_2_5_25_1_m,0.004018434920116286,0.0032492438200319275,0.0029076881643366006,-0.004438078533225838,6
6_1_2_26_24_5_m,0.004430701527081739,0.002987720933702801,0.002890125587162276,-0.004674485389348849,6
6_1_1_18_24_5_m,0.004968196547420451,0.0029546236644378897,0.0030524494578934996,-0.004919951866815043,6
6_1_2_23_30_5_m,0.003776572407057162,0.0022410052238656403,0.0024602691133626454,-0.004350985235332367,6
6_1_2_27_25_3_m,0.0037351593101696066,0.0020123811766905608,0.002379458563778738,-0.004376955896611453,6
6_2_1_2_25_4_m,0.0030094258120787936,0.001577348449816838,0.0020404407532683454,-0.004178511987676924,6
6_2_2_31_30_4_m,0.002591558127724411,0.0014495209551209573,0.0018086329807854473,-0.0039041736896948238,6
6_1_2_1_30_1_m,0.0026332545056837035,0.001214424496069814,0.0018180310046508306,-0.0038945891276807284,6
6_1_2_1_30_3_m,0.0026227815606616584,0.0009598099024031832,0.0018034595293668183,-0.0038582213695685275,6
6_1_2_27_25_4_m,0.002598359525132138,0.000728870790850344,0.0017164593527905327,-0.003890649080285512,6
6_1_2_23_30_1_m,0.0014529416580077211,-2.987789231627752e-05,0.0011216893819047083,-0.003389079875073285,6
6_1_2_23_30_4_m,0.0002358723027046572,-0.0007505997088783893,0.0005266932516708927,-0.002824889454847766,6
6_2_2_26_30_4_m,-0.00019261392314104216,-0.0009140804035445881,0.00024371314148601982,-0.0023834906264426866,6
6_2_1_24_30_5_m,0.0004311485150880968,-0.0008373626263995031,0.00045606487685605196,-0.0025579837028918834,6
6_1_1_18_24_2_m,0.0010212037709976239,-0.0008171494484799853,0.0006033518802506283,-0.002829341720337997,6
6_2_2_5_25_3_m,0.0008656265559199275,-0.0014152778245886855,0.000489160880286394,-0.00304550855958265,6
6_2_1_2_25_2_m,0.000574268593105058,-0.0017115936513225265,0.00031354716578290115,-0.002980574543628067,6
6_1_2_27_25_2_m,0.0005567772981444957,-0.001912901189017794,0.0002446934563376449,-0.0030099647907922368,6
6_1_2_27_25_1_m,0.0005418984750420708,-0.0021067434735217248,0.00017310313505134787,-0.0030495750229056306,6
6_2_1_2_25_1_m,0.0005405752706713601,-0.002304688274410285,8.961562859118158e-05,-0.0029865138470366727,6
6_2_1_24_30_3_m,0.0011436418156506483,-0.002168654174512846,0.0003278570405406545,-0.003138201295369771,6
6_2_1_2_25_3_m,0.0005726690694336125,-0.00258489026733381,6.31343493966583e-05,-0.0031286031775813903,6
6_1_2_23_30_2_m,-0.0005256755534316527,-0.0032413905543835888,-0.0004127906185872203,-0.0026094902152499666,6
6_1_2_26_24_1_m,-4.766440689691993e-05,-0.003467801773197495,-0.0005092858501666784,-0.0028035658115454056,6
6_2_2_26_30_1_m,-0.0004682681440125348,-0.003507073054275353,-0.0008789610657273181,-0.0023525092913473057,6
6_2_2_31_30_1_m,-0.0008451331764067745,-0.003601190030677744,-0.0010552530878310496,-0.0020755680965516424,6
6_2_1_1_25_5_m,-0.0005821103530676107,-0.0035593111171305365,-0.001001266651836476,-0.0023086873839294054,6
6_1_2_28_30_1_m,-0.0016889700083308433,-0.003909902270935175,-0.0006228904302944221,-0.0018448832960209973,6
6_2_1_1_25_4_m,-0.0014407293524273796,-0.0038816615785817288,-0.000576246730828715,-0.002029947319007171,6
6_1_2_9_25_3_m,-0.0010798211191714471,-0.004343455463168747,-0.00078396203222266,-0.0022759712886323644,6
6_2_2_32_30_2_m,-0.0010920323727138144,-0.004954641756656364,-0.0007128945801470689,-0.0022770021962136553,6
6_1_2_14_30_1_m,-0.0011266946104806215,-0.005107172444438888,-0.00043229172313292936,-0.00235224848445143,6
6_2_2_25_30_3_m,-0.0010068688791858447,-0.004957237884996021,-0.0003290056425263844,-0.002041132326949404,6
6_2_2_32_30_3_m,-0.0010142448716083943,-0.005576972807122918,-0.00019126724850686966,-0.0020720371932861407,6
6_1_2_21_25_3_m,-0.000949201769550565,-0.005808562268818702,-9.450811760886387e-05,-0.0019989127349378235,6
6_1_2_21_25_2_m,-0.0009054918738971305,-0.006013970712031369,-1.3285635493403335e-06,-0.0019525320671376768,6
6_2_2_13_25_3_m,-0.0011376059342716256,-0.006263478337411049,3.892846268941772e-05,-0.0018715116321424122,6
6_2_2_6_25_4_m,-0.0011581776258518634,-0.006525556643549243,0.00025509564869698577,-0.0017878573344258734,6
6_1_2_28_30_2_m,-0.002247501748132447,-0.006834230068688869,0.000613784505809886,-0.001321062218458711,6
6_2_2_6_25_2_m,-0.0022979037220489077,-0.007108856760380171,0.0007141044181078652,-0.001376383475425897,6
6_1_2_2_30_4_m,-0.0018646646889723501,-0.007097900155097008,0.000901975437602322,-0.0015566456803048757,6
6_1_2_9_25_2_m,-0.0015637577586334309,-0.007491144758436789,0.0007168530580260673,-0.0017675722112028035,6
6_2_2_6_25_3_m,-0.0015199054376163657,-0.007778319107053494,0.0006658725382739613,-0.0019406202884274019,6
6_1_2_21_25_4_m,-0.001487296986839421,-0.007990126294806955,0.0007814086756316895,-0.0018527464013947798,6
6_1_2_9_25_4_m,-0.0011936316043101808,-0.008423151047173843,0.0005652121188661388,-0.0020587253955918223,6
6_1_2_28_30_3_m,-0.00224445258447614,-0.008711021079857856,0.0009229048819995888,-0.0015905282557794188,6
6_2_2_25_30_4_m,-0.0021409021287342347,-0.008549124187831665,0.0010272366521170521,-0.0012902220560399372,6
6_2_2_13_25_1_m,-0.002198832671386756,-0.008732547417652671,0.0009799601021348052,-0.0012141776991465875,6
6_1_2_2_30_1_m,-0.0017188214723364514,-0.008741742726082092,0.0010569732799634464,-0.0013764581963475963,6
6_2_1_1_25_3_m,-0.0015767832973355054,-0.008747424536551302,0.0010890120113186104,-0.0014434134935124346,6
6_2_2_25_30_1_m,-0.001447818814306904,-0.008636623553643452,0.0011333289551738262,-0.0011947609336075014,6
6_2_1_1_25_2_m,-0.001315606533604596,-0.008663359168820833,0.0011844756671562065,-0.0012614790614243207,6
6_1_2_14_30_2_m,-0.0013422510499380596,-0.008804800104237624,0.0014564311790037858,-0.0013241220182871332,6
6_2_2_25_30_2_m,-0.0012267087715859767,-0.008716122458295806,0.0015895312000332835,-0.0011013587565539438,6
6_2_2_25_30_5_m,-0.0011566590645784663,-0.008640969235538873,0.001758649145064755,-0.0008745531231408871,6
6_1_2_28_30_4_m,-0.002180095977866895,-0.008917534916678726,0.0021002928008084292,-0.0004161407157021424,6
6_2_1_1_25_1_m,-0.0020517336766667695,-0.00891074883340131,0.0021159169792312037,-0.0004564275824302807,6
6_1_2_9_25_5_m,-0.0017023068985283223,-0.009321529954675776,0.0019017130433602177,-0.0006764164192342251,6
6_1_2_21_25_5_m,-0.001715078782559968,-0.009489025039244476,0.001979614595779998,-0.0005761313598099096,6
6_2_2_13_25_4_m,-0.001797607035912387,-0.009600688905440564,0.0019890358322020097,-0.00045785653186958025,6
6_1_2_14_30_5_m,-0.0017358613114887458,-0.009714281624419207,0.0022722249778512364,-0.000546277040810972,6
6_1_2_2_30_3_m,-0.0013503650888847597,-0.00969575513019606,0.002419341109889124,-0.0007122737144643511,6
6_2_2_13_25_2_m,-0.0014675937468548244,-0.009928562374128924,0.0024034389596665107,-0.0006562146679790652,6
6_1_2_21_25_1_m,-0.0014099226068377995,-0.010174308837156256,0.0025017710285896275,-0.0006144595722096736,6
6_1_2_14_30_4_m,-0.0014033332485871072,-0.010316590426427491,0.0028123677565769626,-0.0006736764427096463,6
6_2_2_13_25_5_m,-0.0015035702209749693,-0.010465975042674281,0.002870624716976843,-0.0005401183577302198,6
6_2_2_6_25_5_m,-0.0016343400376690725,-0.010750254492141571,0.003016568601781871,-0.0004696828061650969,6
6_2_2_32_30_4_m,-0.0015323140670772287,-0.011314452259760212,0.0030080275518389204,-0.0005334859725519531,6
6_1_2_2_30_5_m,-0.0011432049810130285,-0.011364776517519447,0.0031625188427829407,-0.0007450193976439921,6
6_1_2_14_30_3_m,-0.0011004767783559285,-0.011559337988257073,0.003414311033895706,-0.0008245853990907294,6
6_1_2_2_30_2_m,-0.0007040235905222684,-0.01153754124507785,0.0035556591564038053,-0.000993719058877883,6
6_1_2_28_30_5_m,-0.0017186887480904356,-0.011803823283729224,0.0038817632441283845,-0.000550999716247151,6
6_2_1_2_25_5_m,-0.002219777977221694,-0.012120672057341436,0.0035375452639708834,-0.0005097544495858513,6
6_2_2_32_30_5_m,-0.002203222761679705,-0.01262833747349053,0.0036894706555064944,-0.0006337303783147336,6
6_2_2_32_30_1_m,-0.0021876918025652806,-0.013111326581412982,0.0037424242242363966,-0.000628399131350828,6
